order_id,product_name,category,brand,color,size,gender,material,season,unit_price,discount,quantity,total_sales,order_date,shipping_date,region,payment_method,order_status,customer_rating,return_reason,invalid_price_flag,invalid_quantity_flag,calculated_Revenue,year,month,day,invalid_date_flag
ORD-98821,Shorts,Shorts,Gucci,Yellow,Extra Small,Female,Nylon,Autumn,446.12,0.09,5.0,2029.85,2022-07-22,2022-11-04,Cairo,Credit Card,Processing,3.8,Defective,False,False,2229.69,,,,False
ORD-92208,Skirt,Skirt,Levi'S,UnKnown,Extra Extra Large,Kids,Silk,Winter,281.33,0.1,11.0,2785.17,2024-10-10,2024-10-15,Tunis,Online,Delivered,3.9,Changed Mind,False,False,3093.7299999999996,2024.0,10.0,Thursday,False
ORD-74530,Shorts,Shorts,Gucci,Green,Large,Male,Denim,Summer,206.83,0.19,16.0,2680.52,2023-07-05,2023-07-16,Riyadh,Credit Card,Processing,1.7,,False,False,3308.4700000000003,2023.0,7.0,Wednesday,False
ORD-73555,Coat,Coat,Gucci,Red,Large,Unisex,Cotton,Summer,148.38,0.12,11.0,1436.32,2022-03-02,2022-03-13,Alexandria,Credit Card,Pending,2.3,Changed Mind,False,False,1631.2999999999997,2022.0,3.0,Wednesday,False
ORD-17106,Coat,Coat,Forever21,White,Medium,Female,Nylon,Spring,103.66,0.24,5.0,393.91,2023-01-03,2023-09-03,Tunis,Installment,Delivered,4.9,Defective,False,False,517.54,2023.0,1.0,Tuesday,False
ORD-13400,Dress,Dress,Puma,Black,Extra Extra Large,Unisex,Leather,Summer,343.0,0.45,19.0,3584.35,2022-01-27,2022-02-09,Alexandria,Debit Card,Returned,3.0,Changed Mind,False,False,6516.45,2022.0,1.0,Thursday,False
ORD-80923,Shorts,Shorts,H&M,Purple,Large,Unisex,Wool,Autumn,461.36,0.0,20.0,7474.03,2024-08-17,2024-10-05,Casablanca,Debit Card,Cancelled,3.0,,False,False,9226.2,2024.0,8.0,Saturday,False
ORD-50088,Jeans,Jeans,Nike,Purple,Extra Large,Unisex,Wool,Summer,334.04,0.19,19.0,5140.88,2023-12-02,2024-10-05,Tunis,Installment,Pending,0.0,Changed Mind,False,False,6345.95,2023.0,12.0,Saturday,False
ORD-21174,Sweater,Sweater,Uniqlo,Black,Large,Female,Polyester,,466.5,0.47,14.0,,2023-11-13,2023-11-22,Beirut,Online,Returned,4.4,Defective,False,False,6530.47,2023.0,11.0,Monday,False
ORD-72938,Sweater,Sweater,Forever21,Purple,Extra Extra Large,Male,Linen,Spring,134.0,0.22,19.0,1982.62,2022-05-19,2022-06-02,Riyadh,Credit Card,Pending,1.0,Changed Mind,False,False,2545.22,2022.0,5.0,Thursday,False
ORD-87557,Hoodie,Hoodie,Adidas,Purple,Extra Small,Male,Silk,Winter,461.64,0.33,7.0,2165.09,2022-06-21,2024-10-05,Riyadh,Credit Card,Cancelled,3.7,,False,False,3230.81,2022.0,6.0,Tuesday,False
ORD-32914,Jacket,Jacket,Gucci,Yellow,Extra Large,Unisex,Polyester,Spring,425.05,0.41,7.0,1755.46,2022-07-22,2024-02-20,Riyadh,Debit Card,Pending,1.7,Defective,False,False,2974.7599999999998,,,,False
ORD-20529,Coat,Coat,Uniqlo,Pink,Medium,Unisex,Polyester,Summer,406.81,0.24,9.0,2782.58,2024-12-10,2024-12-24,Beirut,Installment,Pending,4.2,Late Delivery,False,False,3660.5299999999997,2024.0,12.0,Tuesday,False
ORD-72538,T-Shirt,T-Shirt,H&M,Pink,Medium,Kids,Linen,Summer,408.34,0.04,6.0,2352.0,2022-06-02,2022-10-06,Doha,Debit Card,Processing,4.5,Changed Mind,False,False,2449.08,2022.0,6.0,Thursday,False
ORD-62329,Shorts,Shorts,Adidas,Purple,Extra Small,Kids,Silk,Autumn,346.65,0.01,15.0,5147.75,2023-09-29,2023-10-04,Beirut,Online,Pending,3.0,Changed Mind,False,False,5198.76,2023.0,9.0,Friday,False
ORD-90170,Jeans,Jeans,Mango,Blue,Extra Small,Male,Nylon,Autumn,79.5,0.49,18.0,,2022-08-17,2022-08-28,Amman,Cash,Processing,1.6,Changed Mind,False,False,1430.49,2022.0,8.0,Wednesday,False
ORD-74158,Sweater,Sweater,Forever21,Brown,Extra Large,Kids,Wool,Winter,166.5,0.12,6.0,-879.12,2024-03-01,2024-03-13,Cairo,Cash,Processing,2.6,,False,False,998.12,2024.0,3.0,Friday,False
ORD-91294,Jeans,Jeans,H&M,Red,Medium,Unisex,Denim,Spring,203.36,0.09,10.0,1850.58,2023-03-13,2023-03-14,Casablanca,Online,Delivered,3.5,,False,False,2032.69,2023.0,3.0,Monday,False
ORD-19474,T-Shirt,T-Shirt,Zara,Purple,Extra Large,Unisex,Polyester,Autumn,357.65,0.0,19.0,5232.42,2022-07-22,2023-03-02,Doha,Online,Cancelled,1.6,Changed Mind,False,False,6794.349999999999,,,,False
ORD-66162,Skirt,Skirt,Gucci,Red,Small,Female,Linen,Autumn,299.34,0.16,19.0,4777.47,2023-11-24,2023-11-29,Amman,Credit Card,Pending,3.7,,False,False,5686.619999999999,2023.0,11.0,Friday,False
ORD-29854,Shorts,Shorts,H&M,White,Extra Small,Female,Silk,Autumn,306.42,0.28,11.0,2426.85,2023-10-17,2023-10-24,Amman,Online,Cancelled,3.5,,False,False,3369.9000000000005,2023.0,10.0,Tuesday,False
ORD-67016,T-Shirt,T-Shirt,Mango,Purple,Large,Kids,Denim,Autumn,221.56,0.12,5.0,974.86,2024-01-01,2024-10-05,Cairo,Online,Delivered,4.6,Changed Mind,False,False,1106.9199999999998,2024.0,1.0,Monday,False
ORD-46399,T-Shirt,T-Shirt,H&M,White,Extra Extra Large,Female,Nylon,Summer,366.17,0.26,5.0,1354.83,2022-01-19,2022-01-25,Alexandria,Credit Card,Delivered,3.7,Changed Mind,False,False,1830.1100000000001,2022.0,1.0,Wednesday,False
ORD-25139,Jeans,Jeans,Puma,Green,Small,Unisex,Polyester,Autumn,240.35,0.36,10.0,,2024-04-15,2024-04-22,Casablanca,Installment,Pending,4.8,,False,False,2402.86,2024.0,4.0,Monday,False
ORD-82194,T-Shirt,T-Shirt,Nike,UnKnown,Small,Male,Linen,,186.78,0.39,1.0,113.94,2023-02-07,2023-02-08,Tunis,Cash,Pending,1.8,,False,False,186.17,2023.0,2.0,Tuesday,False
ORD-20868,Shorts,Shorts,Levi'S,White,Extra Extra Large,Unisex,Silk,Winter,188.68,0.02,6.0,,2023-05-30,2023-06-03,Alexandria,Debit Card,Cancelled,0.0,,False,False,1131.1,2023.0,5.0,Tuesday,False
ORD-21497,Skirt,Skirt,Nike,Yellow,Small,Female,Denim,Autumn,310.91,0.31,10.0,2145.28,2024-09-08,2024-09-09,Beirut,Credit Card,Delivered,3.0,,False,False,3108.4100000000003,2024.0,9.0,Sunday,False
ORD-38778,Hoodie,Hoodie,Zara,Green,Large,Kids,Linen,Spring,494.31,0.19,18.0,7207.04,2022-11-10,2024-10-05,Tunis,Credit Card,Cancelled,3.1,,False,False,8896.77,2022.0,11.0,Thursday,False
ORD-59163,Shorts,Shorts,Zara,Black,Large,Female,Silk,Autumn,425.55,0.06,8.0,3200.14,2022-05-13,2024-10-05,Beirut,Credit Card,Processing,1.4,Late Delivery,False,False,3403.46,2022.0,5.0,Friday,False
ORD-96465,Sweater,Sweater,Forever21,Blue,Extra Large,Unisex,Polyester,Autumn,331.25,0.06,3.0,934.12,2022-01-23,2022-01-28,Kuwait,Cash,Cancelled,5.0,Defective,False,False,992.81,2022.0,1.0,Sunday,False
ORD-30190,Skirt,Skirt,Zara,Yellow,Large,Unisex,Polyester,Spring,409.99,0.45,4.0,901.98,2022-09-27,2024-10-05,Cairo,Online,Processing,1.1,,False,False,1639.41,2022.0,9.0,Tuesday,False
ORD-65797,Blazer,Blazer,Uniqlo,White,Medium,Male,Silk,Spring,75.91,0.42,12.0,528.33,2022-11-02,2022-11-05,Riyadh,Cash,Processing,2.9,Changed Mind,False,False,910.3399999999999,2022.0,11.0,Wednesday,False
ORD-54049,Coat,Coat,Zara,Red,Extra Small,Kids,Linen,Winter,305.03,0.34,6.0,1207.92,2023-10-07,2023-10-15,Amman,Installment,Delivered,0.0,,False,False,1829.5199999999998,2023.0,10.0,Saturday,False
ORD-98228,Dress,Dress,Gucci,Brown,Extra Large,Male,Polyester,Autumn,292.52,0.39,7.0,1249.06,2023-01-25,2023-05-02,Beirut,Online,Processing,4.3,Defective,False,False,2047.03,2023.0,1.0,Wednesday,False
ORD-19181,Blazer,Blazer,Puma,Pink,Extra Large,Unisex,Wool,Summer,453.19,0.2,17.0,6163.38,2024-11-17,2024-11-22,Amman,Debit Card,Pending,4.5,Late Delivery,False,False,7703.429999999999,2024.0,11.0,Sunday,False
ORD-71957,Hoodie,Hoodie,Puma,Pink,Small,Unisex,Polyester,Summer,488.75,0.25,2.0,,2023-08-13,2023-08-18,Tunis,Installment,Pending,4.1,,False,False,976.75,2023.0,8.0,Sunday,False
ORD-59683,Shorts,Shorts,Mango,Yellow,Small,Kids,Nylon,Winter,188.18,0.22,3.0,440.34,2022-01-05,2022-01-17,Tunis,Debit Card,Delivered,4.0,Late Delivery,False,False,563.76,2022.0,1.0,Wednesday,False
ORD-13657,Shorts,Shorts,Puma,Pink,Extra Small,Male,Nylon,Autumn,224.64,0.21,20.0,3549.0,2024-08-07,2024-08-11,Riyadh,Debit Card,Delivered,2.0,Changed Mind,False,False,4492.009999999999,2024.0,8.0,Wednesday,False
ORD-57832,Jacket,Jacket,Adidas,Yellow,Extra Small,Male,Leather,Winter,197.13,0.15,4.0,670.24,2023-02-09,2023-02-23,Tunis,Online,Processing,2.7,,False,False,787.67,2023.0,2.0,Thursday,False
ORD-68847,Coat,Coat,Levi'S,Brown,Medium,Kids,Wool,Winter,397.6,0.14,4.0,1367.74,2022-12-28,2024-10-05,Riyadh,Credit Card,Cancelled,5.0,,False,False,1589.5400000000002,2022.0,12.0,Wednesday,False
ORD-77924,Dress,Dress,Nike,Green,Large,Unisex,Cotton,Winter,213.37,0.05,16.0,3243.22,2023-06-13,2023-06-15,Doha,Debit Card,Processing,2.4,,False,False,3412.9700000000003,2023.0,6.0,Tuesday,False
ORD-94916,Blazer,Blazer,Nike,Purple,Extra Large,Male,Wool,Spring,325.34,0.0,6.0,1503.07,2022-08-06,2022-08-17,Dubai,Installment,Delivered,2.5,Wrong Size,False,False,1951.04,2022.0,8.0,Saturday,False
ORD-82134,Coat,Coat,Levi'S,Green,Medium,Male,Wool,Winter,202.32,0.35,13.0,1709.6,2023-04-07,2024-10-05,Beirut,Installment,Returned,3.5,,False,False,2629.5099999999998,2023.0,4.0,Friday,False
ORD-13272,Jeans,Jeans,Levi'S,Red,Large,Female,Cotton,Summer,84.2,0.38,19.0,991.88,2022-12-16,2022-12-29,Kuwait,Debit Card,Delivered,2.1,,False,False,1599.18,2022.0,12.0,Friday,False
ORD-31246,Shorts,Shorts,Gucci,Yellow,Small,Female,Wool,Autumn,25.85,0.26,19.0,363.45,2022-07-22,2024-10-05,Cairo,Credit Card,Returned,4.6,,False,False,490.41,,,,False
ORD-28217,Coat,Coat,Zara,UnKnown,Extra Large,Kids,Polyester,Spring,214.33,0.28,17.0,2586.96,2022-06-24,2022-07-07,Casablanca,Online,Cancelled,4.5,,False,False,3642.8900000000003,2022.0,6.0,Friday,False
ORD-97207,Jeans,Jeans,H&M,Blue,Extra Small,Kids,Polyester,Autumn,297.37,0.28,11.0,2355.17,2024-04-21,2024-04-27,Dubai,Installment,Delivered,3.7,,False,False,3270.3500000000004,2024.0,4.0,Sunday,False
ORD-23985,Dress,Dress,Mango,Green,Extra Extra Large,Unisex,Silk,Summer,89.37,0.4,19.0,1018.82,2024-04-11,2024-10-11,Casablanca,Debit Card,Processing,4.2,,False,False,1697.4300000000003,2024.0,4.0,Thursday,False
ORD-30267,Blazer,Blazer,Mango,Red,Extra Extra Large,Female,Leather,Spring,23.47,0.35,4.0,61.02,2024-08-20,2024-09-03,Amman,Cash,Pending,4.1,Changed Mind,False,False,93.22999999999999,2024.0,8.0,Tuesday,False
ORD-52138,Dress,Dress,Levi'S,Pink,Medium,Male,Leather,Summer,52.61,0.12,8.0,370.37,2022-04-12,2022-12-17,Riyadh,Credit Card,Cancelled,1.7,,False,False,420.0,2022.0,4.0,Tuesday,False
ORD-68583,Jeans,Jeans,Adidas,Yellow,Large,Male,Leather,Summer,279.03,0.37,20.0,3515.78,2023-05-19,2024-10-05,Cairo,Debit Card,Returned,4.9,,False,False,5579.969999999999,2023.0,5.0,Friday,False
ORD-66417,Sweater,Sweater,Puma,Black,Medium,Kids,Denim,Summer,260.92,0.48,3.0,407.0,2024-03-19,2024-10-05,Cairo,Credit Card,Pending,1.5,,False,False,782.24,2024.0,3.0,Tuesday,False
ORD-64725,Coat,Coat,Zara,Blue,Extra Small,Female,Cotton,Summer,112.73,0.17,12.0,1122.79,2022-07-17,2022-07-31,Dubai,Cash,Returned,1.4,Defective,False,False,1351.93,2022.0,7.0,Sunday,False
ORD-83190,Coat,Coat,Adidas,Brown,Extra Small,Unisex,Cotton,Summer,165.75,0.18,12.0,1630.98,2023-06-01,2023-06-05,Amman,Installment,Delivered,2.3,Changed Mind,False,False,1988.18,2023.0,6.0,Thursday,False
ORD-60193,Sweater,Sweater,Puma,Pink,Small,Kids,Leather,Autumn,315.18,0.15,8.0,2143.22,2023-01-23,2023-06-02,Tunis,Debit Card,Pending,5.0,Defective,False,False,2520.59,2023.0,1.0,Monday,False
ORD-18499,Skirt,Skirt,H&M,Yellow,Large,Female,Nylon,,99.64,0.17,5.0,413.51,2022-07-22,2024-01-20,Riyadh,Online,Processing,2.3,Wrong Size,False,False,497.37,,,,False
ORD-28711,Jacket,Jacket,Uniqlo,Purple,Extra Large,Kids,Cotton,Summer,459.91,0.02,8.0,3605.69,2024-04-27,2024-05-11,Tunis,Installment,Pending,5.0,Defective,False,False,3678.3,2024.0,4.0,Saturday,False
ORD-56011,Hoodie,Hoodie,Mango,White,Large,Male,Silk,Autumn,114.72,0.5,7.0,401.52,2024-07-14,2024-07-17,Tunis,Online,Returned,1.3,,False,False,802.54,2024.0,7.0,Sunday,False
ORD-35869,Sweater,Sweater,Puma,Brown,Large,Male,Cotton,Winter,254.84,0.35,4.0,,2024-11-17,2024-11-28,Kuwait,Installment,Processing,1.4,Changed Mind,False,False,1018.71,2024.0,11.0,Sunday,False
ORD-55476,Sweater,Sweater,H&M,Blue,Extra Extra Large,Unisex,Polyester,Winter,37.51,0.07,9.0,313.96,2022-05-04,2022-11-05,Cairo,Debit Card,Processing,0.0,,False,False,336.65999999999997,2022.0,5.0,Wednesday,False
ORD-12389,Coat,Coat,Forever21,Grey,Extra Large,Male,Leather,Autumn,183.09,0.19,7.0,1038.12,2023-05-28,2023-06-09,Alexandria,Debit Card,Delivered,3.2,,False,False,1280.8200000000002,2023.0,5.0,Sunday,False
ORD-32374,T-Shirt,Tshirts,Mango,Blue,Extra Extra Large,Kids,Silk,Spring,75.55,0.32,1.0,51.37,2024-10-16,2024-10-29,Amman,Credit Card,Returned,3.6,Changed Mind,False,False,74.86999999999999,2024.0,10.0,Wednesday,False
ORD-50866,Coat,Coat,Gucci,Pink,Small,Kids,Silk,Winter,328.12,0.0,18.0,3484.63,2024-04-08,2024-04-20,Dubai,Debit Card,Pending,3.9,,False,False,5905.16,2024.0,4.0,Monday,False
ORD-67384,Hoodie,Hoodie,Zara,Pink,Extra Small,Female,Denim,Summer,410.11,0.12,4.0,1443.59,2024-09-14,2024-09-23,Cairo,Cash,Returned,3.8,Defective,False,False,1639.56,2024.0,9.0,Saturday,False
ORD-12624,Sweater,Sweater,Zara,Pink,Extra Extra Large,Kids,Leather,Spring,360.21,0.0,4.0,1440.84,2023-04-05,2023-04-17,Kuwait,Debit Card,Returned,0.0,,False,False,1439.84,2023.0,4.0,Wednesday,False
ORD-60022,Coat,Coat,Nike,Red,Large,Male,Denim,Spring,268.81,0.26,18.0,3580.55,2022-07-22,2022-10-07,Alexandria,Cash,Delivered,3.5,Defective,False,False,4837.84,,,,False
ORD-33854,Coat,Coat,Puma,Pink,Large,Kids,Linen,Winter,444.85,0.36,2.0,569.41,2024-09-18,2024-09-26,Alexandria,Credit Card,Processing,2.3,,False,False,889.0600000000001,2024.0,9.0,Wednesday,False
ORD-32934,Hoodie,Hoodie,Nike,Purple,Medium,Unisex,Linen,Summer,289.54,0.48,3.0,-451.68,2023-09-12,2023-09-15,Kuwait,Online,Delivered,2.3,Wrong Size,False,False,868.1000000000001,2023.0,9.0,Tuesday,False
ORD-60579,Blazer,Blazer,Gucci,Yellow,Extra Small,Male,Nylon,,243.03562104022396,0.47,9.0,110.04,2022-01-21,2022-01-23,Dubai,Cash,Cancelled,3.0,,False,False,2186.7905893620155,2022.0,1.0,Friday,False
ORD-93913,Coat,Coat,H&M,Blue,Extra Small,Male,Linen,Autumn,487.0,0.0,5.0,1436.5,2022-07-22,2024-03-03,Tunis,Credit Card,Cancelled,4.9,,False,False,2434.0,,,,False
ORD-65473,Hoodie,Hoodie,Gucci,Pink,Large,Male,Linen,Spring,79.19,0.13,3.0,206.69,2024-08-29,2024-09-08,Kuwait,Debit Card,Returned,4.9,,False,False,236.7,2024.0,8.0,Thursday,False
ORD-50574,Coat,Coat,Gucci,Brown,Extra Extra Large,Kids,Polyester,Autumn,137.72,0.38,2.0,170.77,2023-06-07,2023-07-09,Beirut,Credit Card,Processing,4.7,Defective,False,False,274.82,2023.0,6.0,Wednesday,False
ORD-20748,T-Shirt,T-Shirt,Adidas,Yellow,Extra Small,Female,Linen,Spring,232.36,0.14,18.0,-3596.93,2024-12-12,2024-12-18,Kuwait,Online,Pending,3.1,,False,False,4181.620000000001,2024.0,12.0,Thursday,False
ORD-91726,Skirt,Skirt,Gucci,Pink,Extra Small,Kids,Silk,Autumn,211.64,0.17,8.0,1405.29,2022-03-12,2022-03-26,Cairo,Cash,Processing,2.3,,False,False,1692.29,2022.0,3.0,Saturday,False
ORD-73036,Jeans,Jeans,Gucci,Grey,Extra Small,Kids,Silk,,50.28,0.34,3.0,99.55,2022-03-27,2022-04-01,Alexandria,Installment,Returned,4.6,,False,False,150.18,2022.0,3.0,Sunday,False
ORD-50543,Skirt,Skirt,Puma,Grey,Extra Large,Unisex,Nylon,Spring,388.93,0.47,16.0,3298.13,2022-03-26,2022-04-06,Kuwait,Online,Cancelled,4.5,Wrong Size,False,False,6222.35,2022.0,3.0,Saturday,False
ORD-61659,Skirt,Skirt,Puma,UnKnown,Large,Female,Polyester,Winter,427.45,0.15,2.0,,2022-11-19,2024-10-05,Riyadh,Credit Card,Delivered,1.4,Changed Mind,False,False,854.05,2022.0,11.0,Saturday,False
ORD-26112,Coat,Coat,Uniqlo,Black,Large,Kids,Wool,Spring,327.28,0.05,5.0,1554.58,2024-02-26,2024-04-03,Doha,Cash,Processing,2.2,Late Delivery,False,False,1635.4499999999998,2024.0,2.0,Monday,False
ORD-47153,Hoodie,Hoodie,Adidas,Black,Medium,Male,Silk,Spring,265.33,0.32,12.0,2165.09,2022-03-23,2024-10-05,Casablanca,Debit Card,Processing,1.8,,False,False,3183.28,2022.0,3.0,Wednesday,False
ORD-14952,Coat,Coat,Puma,Yellow,Medium,Kids,Nylon,Spring,95.76,0.26,13.0,921.21,2024-05-09,2024-05-21,Cairo,Online,Returned,1.1,Wrong Size,False,False,1244.14,2024.0,5.0,Thursday,False
ORD-69333,Jacket,Jacket,Forever21,Pink,Extra Small,Female,Nylon,Winter,221.23,0.21,1.0,174.77,2023-05-09,2023-05-13,Casablanca,Online,Delivered,2.3,Wrong Size,False,False,220.44,2023.0,5.0,Tuesday,False
ORD-57469,Sweater,Sweater,Zara,Purple,Extra Small,Unisex,Wool,Spring,434.99,0.14,7.0,2618.64,2022-04-20,2024-10-05,Beirut,Credit Card,Delivered,2.6,Defective,False,False,3044.07,2022.0,4.0,Wednesday,False
ORD-55111,Skirt,Skirt,H&M,UnKnown,Extra Extra Large,Unisex,Silk,Autumn,292.0,0.04,13.0,3644.16,2024-11-22,2024-11-29,Amman,Credit Card,Cancelled,0.0,Defective,False,False,3795.04,2024.0,11.0,Friday,False
ORD-39486,Dress,Dress,Mango,Grey,Medium,Kids,Silk,Autumn,362.6,0.22,12.0,3393.94,2022-12-21,2022-12-24,Dubai,Online,Delivered,2.7,,False,False,4350.420000000001,2022.0,12.0,Wednesday,False
ORD-30976,Jeans,Jeans,Adidas,Brown,Small,Kids,Leather,Spring,363.14,0.07,4.0,,2024-05-23,2024-06-05,Tunis,Credit Card,Cancelled,1.8,Wrong Size,False,False,1451.6299999999999,2024.0,5.0,Thursday,False
ORD-41479,Coat,Coat,Levi'S,Pink,Medium,Male,Linen,Autumn,16.62,0.2,16.0,212.74,2024-02-08,2024-10-05,Dubai,Credit Card,Delivered,1.8,Defective,False,False,265.12,2024.0,2.0,Thursday,False
ORD-28893,Dress,Dress,Zara,Green,Large,Unisex,Nylon,Summer,490.89,0.49,13.0,3254.6,2024-03-02,2024-03-06,Doha,Debit Card,Returned,4.2,Wrong Size,False,False,6381.0599999999995,2024.0,3.0,Saturday,False
ORD-35701,Coat,Coat,H&M,White,Small,Male,Silk,Spring,132.45,0.0,1.0,96.69,2024-01-03,2024-03-05,Casablanca,Debit Card,Returned,1.8,,False,False,131.45,2024.0,1.0,Wednesday,False
ORD-10974,Coat,Coat,Puma,Pink,Medium,Unisex,Silk,Spring,11.82,0.18,12.0,,2024-01-05,2024-05-13,Cairo,Online,Returned,3.6,Changed Mind,False,False,141.02,2024.0,1.0,Friday,False
ORD-18283,Jacket,Jacket,Forever21,Brown,Extra Extra Large,Female,Wool,,260.05,0.28,16.0,,2022-07-13,2022-07-14,Kuwait,Credit Card,Processing,1.2,Wrong Size,False,False,4160.08,2022.0,7.0,Wednesday,False
ORD-23237,Jeans,Jeans,Levi'S,Pink,Extra Large,Female,Leather,Summer,91.72,0.21,18.0,1304.26,2022-07-22,2024-01-09,Dubai,Online,Delivered,3.8,Changed Mind,False,False,1650.17,,,,False
ORD-45168,Dress,Dress,Puma,Black,Extra Extra Large,Female,Denim,Spring,95.28,0.48,16.0,,2023-03-14,2023-03-28,Riyadh,Online,Delivered,1.6,Late Delivery,False,False,1523.96,2023.0,3.0,Tuesday,False
ORD-36300,Skirt,Skirt,Nike,Blue,Large,Female,Leather,Summer,169.2,0.31,4.0,466.99,2023-09-29,2023-10-13,Kuwait,Debit Card,Delivered,1.4,,False,False,676.1099999999999,2023.0,9.0,Friday,False
ORD-11651,Jacket,Jacket,H&M,Red,Large,Unisex,Wool,Winter,153.85,0.34,9.0,913.87,2022-05-12,2022-05-21,Tunis,Cash,Cancelled,3.3,,False,False,1383.9899999999998,2022.0,5.0,Thursday,False
ORD-71846,Skirt,Skirt,Uniqlo,Brown,Extra Large,Male,Wool,Summer,299.55,0.09,13.0,,2024-08-09,2024-08-16,Kuwait,Online,Delivered,4.2,Wrong Size,False,False,3893.2400000000002,2024.0,8.0,Friday,False
ORD-19121,Skirt,Skirt,Puma,Grey,Extra Extra Large,Unisex,Nylon,Summer,424.52,0.49,6.0,1299.03,2023-08-13,2023-08-17,Cairo,Credit Card,Cancelled,4.7,Changed Mind,False,False,2546.6099999999997,2023.0,8.0,Sunday,False
ORD-95478,T-Shirt,T-Shirt,Uniqlo,White,Large,Unisex,Denim,Summer,150.76,0.07,15.0,2103.1,2022-04-10,2024-10-05,Casablanca,Installment,Cancelled,2.5,,False,False,2260.47,2022.0,4.0,Sunday,False
ORD-92706,Dress,Dress,Forever21,Purple,Large,Kids,Polyester,Autumn,49.25,0.43,15.0,421.09,2023-11-24,2023-11-25,Beirut,Debit Card,Pending,2.3,Changed Mind,False,False,738.18,2023.0,11.0,Friday,False
ORD-78436,Shorts,Shorts,Levi'S,Yellow,Medium,Unisex,Wool,,245.24,0.34,5.0,809.29,2023-10-25,2023-11-05,Riyadh,Online,Processing,2.8,Late Delivery,False,False,1225.54,2023.0,10.0,Wednesday,False
ORD-36818,Skirt,Skirt,Zara,Brown,Extra Large,Unisex,Silk,Spring,397.13,0.28,20.0,5718.67,2022-08-10,2022-08-16,Cairo,Debit Card,Cancelled,1.3,,False,False,7941.88,2022.0,8.0,Wednesday,False
ORD-78774,Sweater,Sweater,Forever21,Red,Extra Extra Large,Unisex,Cotton,Summer,116.24,0.49,20.0,1185.65,2022-07-22,2024-05-15,Tunis,Credit Card,Pending,2.1,Defective,False,False,2324.2899999999995,,,,False
ORD-58845,Blazer,Blazer,H&M,Pink,Medium,Male,Polyester,Autumn,140.43,0.1,18.0,2274.97,2023-03-09,2023-08-09,Amman,Debit Card,Pending,3.6,,False,False,2526.84,2023.0,3.0,Thursday,False
ORD-49441,Jeans,Jeans,Nike,Black,Extra Small,Female,Polyester,Spring,245.75,0.07,8.0,1828.38,2023-01-26,2023-01-28,Riyadh,Cash,Returned,2.7,,False,False,1965.07,2023.0,1.0,Thursday,False
ORD-11370,Coat,Coat,Gucci,Green,Medium,Kids,Polyester,Spring,157.93,0.36,15.0,,2022-06-20,2022-06-28,Beirut,Installment,Cancelled,4.3,,False,False,2368.3100000000004,2022.0,6.0,Monday,False
ORD-10576,Coat,Coat,Uniqlo,White,Extra Large,Kids,Silk,Autumn,140.7,0.13,5.0,612.04,2022-07-22,2023-08-11,Beirut,Credit Card,Pending,3.1,,False,False,702.63,,,,False
ORD-59029,Dress,Dress,Gucci,Blue,Extra Small,Female,Silk,Autumn,40.17,0.03,17.0,662.4,2023-02-25,2023-03-02,Doha,Credit Card,Returned,4.0,Defective,False,False,681.92,2023.0,2.0,Saturday,False
ORD-12819,Skirt,Skirt,Zara,Red,Large,Unisex,Wool,Summer,74.22,0.19,15.0,902.0,2023-06-08,2023-06-11,Beirut,Credit Card,Returned,3.2,,False,False,1112.49,2023.0,6.0,Thursday,False
ORD-30969,Dress,Dress,Adidas,Brown,Extra Large,Unisex,Nylon,Winter,259.67,0.05,2.0,493.37,2022-11-10,2022-11-21,Tunis,Credit Card,Returned,4.4,,False,False,518.39,2022.0,11.0,Thursday,False
ORD-70782,Coat,Coat,H&M,Grey,Extra Large,Kids,Linen,Summer,412.02,0.28,14.0,4153.16,2024-03-19,2024-04-02,Kuwait,Debit Card,Cancelled,2.0,,False,False,5767.5599999999995,2024.0,3.0,Tuesday,False
ORD-18532,Coat,Coat,Levi'S,Yellow,Extra Extra Large,Female,Leather,Autumn,115.42,0.02,13.0,1470.0,2024-03-02,2024-10-05,Riyadh,Online,Cancelled,2.7,,False,False,1499.48,2024.0,3.0,Saturday,False
ORD-60274,Jacket,Jacket,Zara,Purple,Extra Large,Male,Polyester,Autumn,374.81,0.03,7.0,2544.96,2023-12-28,2024-08-01,Tunis,Cash,Pending,1.9,,False,False,2622.7000000000003,2023.0,12.0,Thursday,False
ORD-39802,Dress,Dress,Adidas,Purple,Extra Small,Kids,Silk,Autumn,273.02,0.41,4.0,644.33,2022-01-10,2022-10-04,Cairo,Debit Card,Delivered,4.9,Changed Mind,False,False,1091.49,2022.0,1.0,Monday,False
ORD-94793,Jeans,Jeans,Mango,Yellow,Extra Large,Female,Linen,Spring,190.34,0.32,5.0,647.16,2024-05-31,2024-06-11,Kuwait,Online,Cancelled,3.7,Late Delivery,False,False,951.0200000000001,2024.0,5.0,Friday,False
ORD-26322,Jacket,Jacket,Gucci,Brown,Extra Extra Large,Kids,Linen,Autumn,191.48,0.15,18.0,2929.64,2022-04-10,2022-04-15,Riyadh,Debit Card,Delivered,0.0,,False,False,3445.79,2022.0,4.0,Sunday,False
